"datetime","depth","variable","prediction","observation"
2023-05-02,6,"temperature",NA,9.26395138888889
2023-05-02,7,"temperature",NA,9.26831772916667
2023-05-02,8,"temperature",NA,9.24893300694444
2023-05-02,9,"temperature",NA,9.22653960416667
2023-05-03,0.1,"temperature",NA,14.3827036111111
2023-05-03,1,"temperature",NA,14.3097229166667
2023-05-03,1.6,"temperature",NA,14.3833680555556
2023-05-03,2,"temperature",NA,14.2766695833333
2023-05-03,3,"temperature",NA,13.6404279166667
2023-05-03,4,"temperature",NA,10.8375344930556
2023-05-03,5,"temperature",NA,9.32148913888889
2023-05-03,6,"temperature",NA,9.29430155555556
2023-05-03,7,"temperature",NA,9.2969053125
2023-05-03,8,"temperature",NA,9.27701526388889
2023-05-03,9,"temperature",NA,9.25591718055556
2023-05-04,0.1,"temperature",NA,14.6043759722222
2023-05-04,1,"temperature",NA,14.4674651388889
2023-05-04,1.6,"temperature",NA,14.3854055944056
2023-05-04,2,"temperature",NA,14.2805053472222
2023-05-04,3,"temperature",NA,13.7333411111111
2023-05-04,4,"temperature",NA,11.0736172222222
2023-05-04,5,"temperature",NA,9.38917989583333
2023-05-04,6,"temperature",NA,9.32829176388889
2023-05-04,7,"temperature",NA,9.33092876388889
2023-05-04,8,"temperature",NA,9.31095210416667
2023-05-04,9,"temperature",NA,9.28963025
2023-05-05,0.1,"temperature",NA,15.2453125694444
2023-05-05,1,"temperature",NA,14.7381292361111
2023-05-05,1.6,"temperature",NA,14.4397569444444
2023-05-05,2,"temperature",NA,14.1072551388889
2023-05-05,3,"temperature",NA,13.4072972222222
2023-05-05,4,"temperature",NA,11.0603941111111
2023-05-05,5,"temperature",NA,9.3923418125
2023-05-05,6,"temperature",NA,9.36572753472222
2023-05-05,7,"temperature",NA,9.36889645833333
2023-05-05,8,"temperature",NA,9.34970429861111
2023-05-05,9,"temperature",NA,9.32848163888889
2023-05-06,0.1,"temperature",NA,16.7119009722222
2023-05-06,1,"temperature",NA,15.8565661111111
2023-05-06,1.6,"temperature",NA,14.9475
2023-05-06,2,"temperature",NA,14.19977
2023-05-06,3,"temperature",NA,13.2959775
2023-05-06,4,"temperature",NA,11.1442097916667
2023-05-06,5,"temperature",NA,9.42002554166667
2023-05-06,6,"temperature",NA,9.40101257638889
2023-05-06,7,"temperature",NA,9.40418966666667
2023-05-06,8,"temperature",NA,9.38506002083333
2023-05-06,9,"temperature",NA,9.36461256944444
2023-05-07,0.1,"temperature",NA,18.0456097916667
2023-05-07,1,"temperature",NA,16.982186875
2023-05-07,1.6,"temperature",NA,15.5435416666667
2023-05-07,2,"temperature",NA,14.34292375
2023-05-07,3,"temperature",NA,13.3416929166667
2023-05-07,4,"temperature",NA,11.0974816666667
2023-05-07,5,"temperature",NA,9.44902672916667
2023-05-07,6,"temperature",NA,9.43552375694444
2023-05-07,7,"temperature",NA,9.43880761111111
2023-05-07,8,"temperature",NA,9.41923609027778
2023-05-07,9,"temperature",NA,9.39769446527778
2023-05-08,0.1,"temperature",NA,20.0326970714286
2023-05-08,1,"temperature",NA,17.3679256428571
2023-05-08,1.6,"temperature",NA,15.4325281690141
2023-05-08,2,"temperature",NA,14.6073230714286
2023-05-08,3,"temperature",NA,13.4018081428571
2023-05-08,4,"temperature",NA,11.0875568071429
2023-05-08,5,"temperature",NA,9.48109039285714
2023-05-08,6,"temperature",NA,9.46755488571429
2023-05-08,7,"temperature",NA,9.47167419285714
2023-05-08,8,"temperature",NA,9.45220115
2023-05-08,9,"temperature",NA,9.43101938571429
2023-05-09,0.1,"temperature",NA,21.004330625
2023-05-09,1,"temperature",NA,18.5194470138889
2023-05-09,1.6,"temperature",NA,15.7917638888889
2023-05-09,2,"temperature",NA,14.7349288194444
2023-05-09,3,"temperature",NA,13.4125159027778
2023-05-09,4,"temperature",NA,11.2556087222222
2023-05-09,5,"temperature",NA,9.53485252083333
2023-05-09,6,"temperature",NA,9.50286358333333
2023-05-09,7,"temperature",NA,9.50740669444444
2023-05-09,8,"temperature",NA,9.48742236111111
2023-05-09,9,"temperature",NA,9.46684179166667
2023-05-10,0.1,"temperature",NA,20.49367
2023-05-10,1,"temperature",NA,18.8999321527778
2023-05-10,1.6,"temperature",NA,16.0757430555556
2023-05-10,2,"temperature",NA,15.1356390972222
2023-05-10,3,"temperature",NA,13.45746875
2023-05-10,4,"temperature",NA,11.1405999305556
2023-05-10,5,"temperature",NA,9.6253880625
2023-05-10,6,"temperature",NA,9.54022218055556
2023-05-10,7,"temperature",NA,9.54525633333333
2023-05-10,8,"temperature",NA,9.52589568055556
2023-05-10,9,"temperature",NA,9.5054484375
2023-05-11,0.1,"temperature",NA,20.744221875
2023-05-11,1,"temperature",NA,19.9054359722222
2023-05-11,1.6,"temperature",NA,16.5571041666667
2023-05-11,2,"temperature",NA,15.4015645833333
2023-05-11,3,"temperature",NA,13.5121039583333
2023-05-11,4,"temperature",NA,11.1807990277778
2023-05-11,5,"temperature",NA,9.58387711805556
2023-05-11,6,"temperature",NA,9.58050998611111
2023-05-11,7,"temperature",NA,9.58506696527778
2023-05-11,8,"temperature",NA,9.56585992361111
2023-05-11,9,"temperature",NA,9.544795375
2023-05-12,0.1,"temperature",NA,21.6486679166667
2023-05-12,1,"temperature",NA,20.7037469444444
2023-05-12,1.6,"temperature",NA,17.0915694444444
2023-05-12,2,"temperature",NA,15.6848889583333
2023-05-12,3,"temperature",NA,13.5815143055556
2023-05-12,4,"temperature",NA,11.1694677777778
2023-05-12,5,"temperature",NA,9.61305436805556
2023-05-12,6,"temperature",NA,9.61140742361111
2023-05-12,7,"temperature",NA,9.61778748611111
2023-05-12,8,"temperature",NA,9.59798447916667
2023-05-12,9,"temperature",NA,9.57739195138889
2023-05-13,0.1,"temperature",NA,22.891265
2023-05-13,1,"temperature",NA,20.7920131944444
2023-05-13,1.6,"temperature",NA,17.3855625
2023-05-13,2,"temperature",NA,15.9205061111111
2023-05-13,3,"temperature",NA,13.5985347916667
2023-05-13,4,"temperature",NA,11.1489776388889
2023-05-13,5,"temperature",NA,9.64402239583333
2023-05-13,6,"temperature",NA,9.64178745833333
2023-05-13,7,"temperature",NA,9.64712039583333
2023-05-13,8,"temperature",NA,9.62729724305556
2023-05-13,9,"temperature",NA,9.60651572222222
2023-05-14,0.1,"temperature",NA,23.324026875
2023-05-14,1,"temperature",NA,21.5927541666667
2023-05-14,1.6,"temperature",NA,17.8140763888889
2023-05-14,2,"temperature",NA,16.175076875
2023-05-14,3,"temperature",NA,13.6485806944444
2023-05-14,4,"temperature",NA,11.2680088888889
2023-05-14,5,"temperature",NA,9.67492315277778
2023-05-14,6,"temperature",NA,9.67040145833333
2023-05-14,7,"temperature",NA,9.67602203472222
2023-05-14,8,"temperature",NA,9.65648204861111
2023-05-14,9,"temperature",NA,9.63615095138889
2023-05-15,0.1,"temperature",NA,22.1514195138889
2023-05-15,1,"temperature",NA,21.4185849305556
2023-05-15,1.6,"temperature",NA,18.164375
2023-05-15,2,"temperature",NA,16.466693125
2023-05-15,3,"temperature",NA,13.6923553472222
2023-05-15,4,"temperature",NA,11.1833125902778
2023-05-15,5,"temperature",NA,9.70033920138889
2023-05-15,6,"temperature",NA,9.70096930555556
2023-05-15,7,"temperature",NA,9.70671829166667
2023-05-15,8,"temperature",NA,9.68716774305556
2023-05-15,9,"temperature",NA,9.66637180555556
2023-05-16,0.1,"temperature",NA,21.2720763888889
2023-05-16,1,"temperature",NA,20.772334375
2023-05-16,1.6,"temperature",NA,18.3100694444444
2023-05-16,2,"temperature",NA,16.5139275
2023-05-16,3,"temperature",NA,13.6997535416667
2023-05-16,4,"temperature",NA,11.2005545833333
2023-05-16,5,"temperature",NA,9.72487091666667
2023-05-16,6,"temperature",NA,9.72685818055556
2023-05-16,7,"temperature",NA,9.7323909375
2023-05-16,8,"temperature",NA,9.7130974375
2023-05-16,9,"temperature",NA,9.69185190277778
2023-05-17,0.1,"temperature",NA,21.9050935416667
2023-05-17,1,"temperature",NA,21.5368483333333
2023-05-17,1.6,"temperature",NA,19.4216458333333
2023-05-17,2,"temperature",NA,16.9569872222222
2023-05-17,3,"temperature",NA,13.7528460416667
2023-05-17,4,"temperature",NA,11.1856152222222
2023-05-17,5,"temperature",NA,9.75408023611111
2023-05-17,6,"temperature",NA,9.75331621527778
2023-05-17,7,"temperature",NA,9.75911415277778
2023-05-17,8,"temperature",NA,9.73931082638889
2023-05-17,9,"temperature",NA,9.71888498611111
2023-05-18,0.1,"temperature",NA,20.9442363888889
2023-05-18,1,"temperature",NA,20.5310275
2023-05-18,1.6,"temperature",NA,18.9969861111111
2023-05-18,2,"temperature",NA,17.1972859027778
2023-05-18,3,"temperature",NA,13.7927385416667
2023-05-18,4,"temperature",NA,11.285514375
2023-05-18,5,"temperature",NA,9.7746868125
2023-05-18,6,"temperature",NA,9.78113619444444
2023-05-18,7,"temperature",NA,9.78653126388889
2023-05-18,8,"temperature",NA,9.76679869444444
2023-05-18,9,"temperature",NA,9.74610799305556
2023-05-19,0.1,"temperature",NA,20.3648995138889
2023-05-19,1,"temperature",NA,19.9074366666667
2023-05-19,1.6,"temperature",NA,19.4159027777778
2023-05-19,2,"temperature",NA,17.3335422222222
2023-05-19,3,"temperature",NA,13.7954804166667
2023-05-19,4,"temperature",NA,11.3007202083333
2023-05-19,5,"temperature",NA,9.80423600694444
2023-05-19,6,"temperature",NA,9.80551204166667
2023-05-19,7,"temperature",NA,9.81130031944444
2023-05-19,8,"temperature",NA,9.79215514583333
2023-05-19,9,"temperature",NA,9.77152804861111
2023-05-20,0.1,"temperature",NA,21.26582625
2023-05-20,1,"temperature",NA,20.6567040972222
2023-05-20,1.6,"temperature",NA,19.3133194444444
2023-05-20,2,"temperature",NA,17.5100720833333
2023-05-20,3,"temperature",NA,13.9294331944444
2023-05-20,4,"temperature",NA,11.2444897916667
2023-05-20,5,"temperature",NA,9.82491156944444
2023-05-20,6,"temperature",NA,9.83121082638889
2023-05-20,7,"temperature",NA,9.83777190972222
2023-05-20,8,"temperature",NA,9.8184716875
2023-05-20,9,"temperature",NA,9.79752070138889
2023-05-21,0.1,"temperature",NA,21.9023832638889
2023-05-21,1,"temperature",NA,21.1824406944444
2023-05-21,1.6,"temperature",NA,20.3992447552448
2023-05-21,2,"temperature",NA,18.2861288888889
2023-05-21,3,"temperature",NA,13.9262321527778
2023-05-21,4,"temperature",NA,11.2527476388889
2023-05-21,5,"temperature",NA,9.87442457638889
2023-05-21,6,"temperature",NA,9.85932119444444
2023-05-21,7,"temperature",NA,9.86442080555556
2023-05-21,8,"temperature",NA,9.84468166666667
2023-05-21,9,"temperature",NA,9.82319663194444
2023-05-22,0.1,"temperature",NA,21.9118678472222
2023-05-22,1,"temperature",NA,21.0014571527778
2023-05-22,1.6,"temperature",NA,20.1371875
2023-05-22,2,"temperature",NA,18.1038842361111
2023-05-22,3,"temperature",NA,14.0122836111111
2023-05-22,4,"temperature",NA,11.3106881944444
2023-05-22,5,"temperature",NA,9.88241111111111
2023-05-22,6,"temperature",NA,9.88930065972222
2023-05-22,7,"temperature",NA,9.89483773611111
2023-05-22,8,"temperature",NA,9.8751839375
2023-05-22,9,"temperature",NA,9.8545759375
2023-05-23,0.1,"temperature",NA,22.0872311805556
2023-05-23,1,"temperature",NA,21.4947497916667
2023-05-23,1.6,"temperature",NA,20.1026111111111
2023-05-23,2,"temperature",NA,18.3399752777778
2023-05-23,3,"temperature",NA,14.0254207638889
2023-05-23,4,"temperature",NA,11.3042446527778
2023-05-23,5,"temperature",NA,9.91329361111111
2023-05-23,6,"temperature",NA,9.91639052777778
2023-05-23,7,"temperature",NA,9.92199196527778
2023-05-23,8,"temperature",NA,9.90250754166667
2023-05-23,9,"temperature",NA,9.88176411805556
2023-05-24,0.1,"temperature",NA,22.2924270138889
2023-05-24,1,"temperature",NA,21.3112400694444
2023-05-24,1.6,"temperature",NA,20.2281388888889
2023-05-24,2,"temperature",NA,18.5699086111111
2023-05-24,3,"temperature",NA,14.1049753472222
2023-05-24,4,"temperature",NA,11.331253125
2023-05-24,5,"temperature",NA,9.93542619444444
2023-05-24,6,"temperature",NA,9.94201598611111
2023-05-24,7,"temperature",NA,9.94731499305556
2023-05-24,8,"temperature",NA,9.92768519444444
2023-05-24,9,"temperature",NA,9.90741855555556
2023-05-25,0.1,"temperature",NA,21.313165625
2023-05-25,1,"temperature",NA,21.0463089583333
2023-05-25,1.6,"temperature",NA,20.2810833333333
2023-05-25,2,"temperature",NA,18.6500504861111
2023-05-25,3,"temperature",NA,14.1584465972222
2023-05-25,4,"temperature",NA,11.3501859722222
2023-05-25,5,"temperature",NA,9.96699513888889
2023-05-25,6,"temperature",NA,9.96921578472222
2023-05-25,7,"temperature",NA,9.97360994444444
2023-05-25,8,"temperature",NA,9.95377670138889
2023-05-25,9,"temperature",NA,9.93252730555556
2023-05-26,0.1,"temperature",NA,21.2367524305556
2023-05-26,1,"temperature",NA,20.7251809722222
2023-05-26,1.6,"temperature",NA,20.2714791666667
2023-05-26,2,"temperature",NA,19.0108538194444
2023-05-26,3,"temperature",NA,14.2772772916667
2023-05-26,4,"temperature",NA,11.3814802083333
2023-05-26,5,"temperature",NA,9.98298463888889
2023-05-26,6,"temperature",NA,9.99378332638889
2023-05-26,7,"temperature",NA,9.99928413888889
2023-05-26,8,"temperature",NA,9.97996732638889
2023-05-26,9,"temperature",NA,9.95936078472222
2023-05-27,0.1,"temperature",NA,20.4758114583333
2023-05-27,1,"temperature",NA,20.3998484027778
2023-05-27,1.6,"temperature",NA,20.2227986111111
2023-05-27,2,"temperature",NA,19.1624970833333
2023-05-27,3,"temperature",NA,14.3139599305556
2023-05-27,4,"temperature",NA,11.3590531944444
2023-05-27,5,"temperature",NA,10.0155922013889
2023-05-27,6,"temperature",NA,10.0185754861111
2023-05-27,7,"temperature",NA,10.0241045833333
2023-05-27,8,"temperature",NA,10.0046389166667
2023-05-27,9,"temperature",NA,9.98398741666667
2023-05-28,0.1,"temperature",NA,19.4324969444444
2023-05-28,1,"temperature",NA,19.37341875
2023-05-28,1.6,"temperature",NA,19.6680625
2023-05-28,2,"temperature",NA,19.3031651388889
2023-05-28,3,"temperature",NA,14.3452915277778
2023-05-28,4,"temperature",NA,11.4094059027778
2023-05-28,5,"temperature",NA,10.029138125
2023-05-28,6,"temperature",NA,10.039458125
2023-05-28,7,"temperature",NA,10.0456272916667
2023-05-28,8,"temperature",NA,10.0265456944444
2023-05-28,9,"temperature",NA,10.0057988819444
2023-05-29,0.1,"temperature",NA,19.1089634027778
2023-05-29,1,"temperature",NA,18.8735063888889
2023-05-29,1.6,"temperature",NA,18.8805347222222
2023-05-29,2,"temperature",NA,18.4225218055556
2023-05-29,3,"temperature",NA,14.3782211805556
2023-05-29,4,"temperature",NA,11.3802029166667
2023-05-29,5,"temperature",NA,10.0433140277778
2023-05-29,6,"temperature",NA,10.0511381944444
2023-05-29,7,"temperature",NA,10.0528747222222
2023-05-29,8,"temperature",NA,10.0260625694444
2023-05-29,9,"temperature",NA,9.98384047916667
2023-05-30,0.1,"temperature",NA,19.5578735416667
2023-05-30,1,"temperature",NA,18.9659064583333
2023-05-30,1.6,"temperature",NA,18.4274930555556
2023-05-30,2,"temperature",NA,17.8616151388889
2023-05-30,3,"temperature",NA,14.4234002083333
2023-05-30,4,"temperature",NA,11.4423923611111
2023-05-30,5,"temperature",NA,10.06696125
2023-05-30,6,"temperature",NA,10.0407707638889
2023-05-30,7,"temperature",NA,10.0374072916667
2023-05-30,8,"temperature",NA,9.99991247222222
2023-05-30,9,"temperature",NA,9.94702359027778
2023-05-31,0.1,"temperature",NA,20.8439766666667
2023-05-31,1,"temperature",NA,19.1060188194444
2023-05-31,1.6,"temperature",NA,18.3341458333333
2023-05-31,2,"temperature",NA,17.7973560416667
2023-05-31,3,"temperature",NA,14.4830731944444
2023-05-31,4,"temperature",NA,11.4084571527778
2023-05-31,5,"temperature",NA,10.050439375
2023-05-31,6,"temperature",NA,10.0618595138889
2023-05-31,7,"temperature",NA,10.0678125
2023-05-31,8,"temperature",NA,10.0485539583333
2023-05-31,9,"temperature",NA,10.0279781944444
2023-06-01,0.1,"temperature",NA,21.783108125
2023-06-01,1,"temperature",NA,19.5488709027778
2023-06-01,1.6,"temperature",NA,18.4513819444444
2023-06-01,2,"temperature",NA,17.7762047916667
2023-06-01,3,"temperature",NA,14.4973279166667
2023-06-01,4,"temperature",NA,11.4411138888889
2023-06-01,5,"temperature",NA,10.0816236111111
2023-06-01,6,"temperature",NA,10.0895811111111
2023-06-01,7,"temperature",NA,10.0957034027778
2023-06-01,8,"temperature",NA,10.0767304861111
2023-06-01,9,"temperature",NA,10.0563278472222
2023-06-02,0.1,"temperature",NA,23.5123864583333
2023-06-02,1,"temperature",NA,20.3244741666667
2023-06-02,1.6,"temperature",NA,18.6033125
2023-06-02,2,"temperature",NA,17.8893397222222
2023-06-02,3,"temperature",NA,14.5387759722222
2023-06-02,4,"temperature",NA,11.4582801388889
2023-06-02,5,"temperature",NA,10.100540625
2023-06-02,6,"temperature",NA,10.11193625
2023-06-02,7,"temperature",NA,10.1185045833333
2023-06-02,8,"temperature",NA,10.0998186111111
2023-06-02,9,"temperature",NA,10.0790990277778
2023-06-03,0.1,"temperature",NA,23.6530421527778
2023-06-03,1,"temperature",NA,21.7794973611111
2023-06-03,1.6,"temperature",NA,19.3128391608392
2023-06-03,2,"temperature",NA,18.0363693055556
2023-06-03,3,"temperature",NA,14.6211306944444
2023-06-03,4,"temperature",NA,11.5335846527778
2023-06-03,5,"temperature",NA,10.1355313194444
2023-06-03,6,"temperature",NA,10.1355740277778
2023-06-03,7,"temperature",NA,10.1410513888889
2023-06-03,8,"temperature",NA,10.1219427777778
2023-06-03,9,"temperature",NA,10.1014436111111
2023-06-04,0.1,"temperature",NA,22.4672488194444
2023-06-04,1,"temperature",NA,21.6082663888889
2023-06-04,1.6,"temperature",NA,19.2454236111111
2023-06-04,2,"temperature",NA,18.0191950694444
2023-06-04,3,"temperature",NA,14.6176744444444
2023-06-04,4,"temperature",NA,11.5313094444444
2023-06-04,5,"temperature",NA,10.1522497916667
2023-06-04,6,"temperature",NA,10.1629463194444
2023-06-04,7,"temperature",NA,10.1686884722222
2023-06-04,8,"temperature",NA,10.1496083333333
2023-06-04,9,"temperature",NA,10.1287491666667
2023-06-05,0.1,"temperature",NA,23.1145431944444
2023-06-05,1,"temperature",NA,21.1181036111111
2023-06-05,1.6,"temperature",NA,19.6329652777778
2023-06-05,2,"temperature",NA,18.1612268055556
2023-06-05,3,"temperature",NA,14.6377897222222
2023-06-05,4,"temperature",NA,11.4899542361111
2023-06-05,5,"temperature",NA,10.1794854166667
2023-06-05,6,"temperature",NA,10.1848679861111
2023-06-05,7,"temperature",NA,10.1904370138889
2023-06-05,8,"temperature",NA,10.1713672222222
2023-06-05,9,"temperature",NA,10.1503622222222
2023-06-06,0.1,"temperature",NA,22.5580759027778
2023-06-06,1,"temperature",NA,21.6537511111111
2023-06-06,1.6,"temperature",NA,20.0101736111111
2023-06-06,2,"temperature",NA,18.2307096527778
2023-06-06,3,"temperature",NA,14.6875832638889
2023-06-06,4,"temperature",NA,11.5364916666667
2023-06-06,5,"temperature",NA,10.2039117361111
2023-06-06,6,"temperature",NA,10.2067467361111
2023-06-06,7,"temperature",NA,10.2128352083333
2023-06-06,8,"temperature",NA,10.1939622916667
2023-06-06,9,"temperature",NA,10.1736159722222
2023-06-07,0.1,"temperature",NA,22.0631689583333
2023-06-07,1,"temperature",NA,21.4518799305556
2023-06-07,1.6,"temperature",NA,19.8788402777778
2023-06-07,2,"temperature",NA,18.2429357638889
2023-06-07,3,"temperature",NA,14.7178875
2023-06-07,4,"temperature",NA,11.5615695138889
2023-06-07,5,"temperature",NA,10.2166004166667
2023-06-07,6,"temperature",NA,10.2279731944444
2023-06-07,7,"temperature",NA,10.2343527777778
2023-06-07,8,"temperature",NA,10.215448125
2023-06-07,9,"temperature",NA,10.1948427777778
2023-06-08,0.1,"temperature",NA,21.6788720138889
2023-06-08,1,"temperature",NA,21.1280002083333
2023-06-08,1.6,"temperature",NA,20.5898541666667
2023-06-08,2,"temperature",NA,19.3949463888889
2023-06-08,3,"temperature",NA,14.7440459722222
2023-06-08,4,"temperature",NA,11.577096875
2023-06-08,5,"temperature",NA,10.2397796527778
2023-06-08,6,"temperature",NA,10.2506669444444
2023-06-08,7,"temperature",NA,10.2557836111111
2023-06-08,8,"temperature",NA,10.2365009027778
2023-06-08,9,"temperature",NA,10.2159084722222
2023-06-09,0.1,"temperature",NA,21.7695334722222
2023-06-09,1,"temperature",NA,20.5055684722222
2023-06-09,1.6,"temperature",NA,20.1305208333333
2023-06-09,2,"temperature",NA,19.1513097916667
2023-06-09,3,"temperature",NA,14.7053241666667
2023-06-09,4,"temperature",NA,11.58991375
2023-06-09,5,"temperature",NA,10.2631617361111
2023-06-09,6,"temperature",NA,10.272650625
2023-06-09,7,"temperature",NA,10.2783865972222
2023-06-09,8,"temperature",NA,10.2596515277778
2023-06-09,9,"temperature",NA,10.2396024305556
2023-06-10,0.1,"temperature",NA,22.058473125
2023-06-10,1,"temperature",NA,20.4049947222222
2023-06-10,1.6,"temperature",NA,19.9103194444444
2023-06-10,2,"temperature",NA,18.6450695138889
2023-06-10,3,"temperature",NA,14.7754686111111
2023-06-10,4,"temperature",NA,11.6116470138889
2023-06-10,5,"temperature",NA,10.2831143055556
2023-06-10,6,"temperature",NA,10.2936227777778
2023-06-10,7,"temperature",NA,10.3005047222222
2023-06-10,8,"temperature",NA,10.2819311111111
2023-06-10,9,"temperature",NA,10.2613140972222
2023-06-11,0.1,"temperature",NA,22.3313225
2023-06-11,1,"temperature",NA,20.6337039583333
2023-06-11,1.6,"temperature",NA,19.4662638888889
2023-06-11,2,"temperature",NA,18.550119375
2023-06-11,3,"temperature",NA,14.7572853472222
2023-06-11,4,"temperature",NA,11.5832559722222
2023-06-11,5,"temperature",NA,10.3079709722222
2023-06-11,6,"temperature",NA,10.3146603472222
2023-06-11,7,"temperature",NA,10.3208806944444
2023-06-11,8,"temperature",NA,10.3024130555556
2023-06-11,9,"temperature",NA,10.2818714583333
2023-06-12,0.1,"temperature",NA,22.4523441666667
2023-06-12,1,"temperature",NA,21.4411709027778
2023-06-12,1.6,"temperature",NA,19.6756643356643
2023-06-12,2,"temperature",NA,18.4410759027778
2023-06-12,3,"temperature",NA,14.8008627777778
2023-06-12,4,"temperature",NA,11.6135961805556
2023-06-12,5,"temperature",NA,10.33044125
2023-06-12,6,"temperature",NA,10.3342048611111
2023-06-12,7,"temperature",NA,10.3401954166667
2023-06-12,8,"temperature",NA,10.3215225694444
2023-06-12,9,"temperature",NA,10.3007020833333
2023-06-13,0.1,"temperature",NA,22.7295088888889
2023-06-13,1,"temperature",NA,21.4580418055556
2023-06-13,1.6,"temperature",NA,19.6796944444444
2023-06-13,2,"temperature",NA,18.4811991666667
2023-06-13,3,"temperature",NA,14.8103951388889
2023-06-13,4,"temperature",NA,11.5886529166667
2023-06-13,5,"temperature",NA,10.35051875
2023-06-13,6,"temperature",NA,10.3601059027778
2023-06-13,7,"temperature",NA,10.3658121527778
2023-06-13,8,"temperature",NA,10.3474638194444
2023-06-13,9,"temperature",NA,10.3271865972222
2023-06-14,0.1,"temperature",NA,21.4890295833333
2023-06-14,1,"temperature",NA,21.2755521527778
2023-06-14,1.6,"temperature",NA,19.5592222222222
2023-06-14,2,"temperature",NA,18.4804763194444
2023-06-14,3,"temperature",NA,14.7519648611111
2023-06-14,4,"temperature",NA,11.6174800694444
2023-06-14,5,"temperature",NA,10.3666828472222
2023-06-14,6,"temperature",NA,10.3798658333333
2023-06-14,7,"temperature",NA,10.3864888888889
2023-06-14,8,"temperature",NA,10.3674877083333
2023-06-14,9,"temperature",NA,10.3471510416667
2023-06-15,0.1,"temperature",NA,22.6182544444444
2023-06-15,1,"temperature",NA,20.4819224305556
2023-06-15,1.6,"temperature",NA,20.0668472222222
2023-06-15,2,"temperature",NA,18.561295
2023-06-15,3,"temperature",NA,14.8161132638889
2023-06-15,4,"temperature",NA,11.6511972222222
2023-06-15,5,"temperature",NA,10.390044375
2023-06-15,6,"temperature",NA,10.3982065277778
2023-06-15,7,"temperature",NA,10.4047835416667
2023-06-15,8,"temperature",NA,10.3859748611111
2023-06-15,9,"temperature",NA,10.3659561805556
2023-06-16,0.1,"temperature",NA,23.4034155555556
2023-06-16,1,"temperature",NA,21.1375445833333
2023-06-16,1.6,"temperature",NA,19.7007638888889
2023-06-16,2,"temperature",NA,18.4048152777778
2023-06-16,3,"temperature",NA,14.8366258333333
2023-06-16,4,"temperature",NA,11.6625145833333
2023-06-16,5,"temperature",NA,10.4058203472222
2023-06-16,6,"temperature",NA,10.4152065972222
2023-06-16,7,"temperature",NA,10.4221054166667
2023-06-16,8,"temperature",NA,10.4032073611111
2023-06-16,9,"temperature",NA,10.3827119444444
2023-06-17,0.1,"temperature",NA,23.7130944444444
2023-06-17,1,"temperature",NA,21.6056366666667
2023-06-17,1.6,"temperature",NA,20.0018194444444
2023-06-17,2,"temperature",NA,18.7214403472222
2023-06-17,3,"temperature",NA,14.8421904861111
2023-06-17,4,"temperature",NA,11.6738811805556
2023-06-17,5,"temperature",NA,10.4293077777778
2023-06-17,6,"temperature",NA,10.4386802083333
2023-06-17,7,"temperature",NA,10.4445534027778
2023-06-17,8,"temperature",NA,10.425883125
2023-06-17,9,"temperature",NA,10.4054138194444
2023-06-18,0.1,"temperature",NA,23.3590248611111
2023-06-18,1,"temperature",NA,21.5904650694444
2023-06-18,1.6,"temperature",NA,19.8963888888889
2023-06-18,2,"temperature",NA,18.4151727083333
2023-06-18,3,"temperature",NA,14.9149363194444
2023-06-18,4,"temperature",NA,11.637660625
2023-06-18,5,"temperature",NA,10.4454340972222
2023-06-18,6,"temperature",NA,10.4583260416667
2023-06-18,7,"temperature",NA,10.4651891666667
2023-06-18,8,"temperature",NA,10.4468345138889
2023-06-18,9,"temperature",NA,10.4264697916667
2023-06-19,0.1,"temperature",NA,23.3948478472222
2023-06-19,1,"temperature",NA,21.5581739583333
2023-06-19,1.6,"temperature",NA,19.7602708333333
2023-06-19,2,"temperature",NA,18.5076961805556
2023-06-19,3,"temperature",NA,14.8318474305556
2023-06-19,4,"temperature",NA,11.7132631944444
2023-06-19,5,"temperature",NA,10.4691218055556
2023-06-19,6,"temperature",NA,10.47762125
2023-06-19,7,"temperature",NA,10.4830291666667
2023-06-19,8,"temperature",NA,10.4640625694444
2023-06-19,9,"temperature",NA,10.4429534027778
2023-06-20,0.1,"temperature",NA,22.0990942361111
2023-06-20,1,"temperature",NA,21.7426125
2023-06-20,1.6,"temperature",NA,20.2527777777778
2023-06-20,2,"temperature",NA,18.5247788194444
2023-06-20,3,"temperature",NA,14.8952080555556
2023-06-20,4,"temperature",NA,11.7001261805556
2023-06-20,5,"temperature",NA,10.5014129166667
2023-06-20,6,"temperature",NA,10.4979351388889
2023-06-20,7,"temperature",NA,10.5038255555556
2023-06-20,8,"temperature",NA,10.4850651388889
2023-06-20,9,"temperature",NA,10.4645122222222
2023-06-21,0.1,"temperature",NA,20.9408407638889
2023-06-21,1,"temperature",NA,20.8762773611111
2023-06-21,1.6,"temperature",NA,21.2446433566434
2023-06-21,2,"temperature",NA,19.4011257638889
2023-06-21,3,"temperature",NA,14.9307204861111
2023-06-21,4,"temperature",NA,11.7329365277778
2023-06-21,5,"temperature",NA,10.514465625
2023-06-21,6,"temperature",NA,10.5167150694444
2023-06-21,7,"temperature",NA,10.5235744444444
2023-06-21,8,"temperature",NA,10.5052909722222
2023-06-21,9,"temperature",NA,10.48514125
2023-06-22,0.1,"temperature",NA,19.8774066666667
2023-06-22,1,"temperature",NA,19.7730420138889
